DamFunctTbl_multiplier,ShipTbl1,ShipTbl2,ShipTbl3,climate scenarios,collaboration,fragility dikes,land use scenarios,model,policy,Flood damage (Milj. Euro),Number of casualties,Costs
-0.02491238,0.001836701,0.068704661,-0.047500934,27,1.138770466,-0.008916131,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,12142,886.6987,93.54968275
-0.065754292,-0.050448493,-0.054525066,-0.051032369,22,1.418062266,-0.096702585,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,8664,404.4819,174.2262445
-0.085997947,-0.0807787,0.079446529,0.021263852,13,1.070184935,0.059109809,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,2005,263.3124,48.71258532
0.069118833,-0.010524787,-0.01481816,0.095203767,2,1.116992295,0.026635286,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,3771,289.8548,140.6902004
0.096544035,0.011516584,0.037464486,-0.005976771,14,1.5991753,-0.013902793,moreNature,waasmodel,Dike 1:500 +0.5m,2900,297.6,48.51084334
-0.03860502,0.046004395,-0.058317792,0.072228066,9,1.243223694,0.0998345,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,3606,27.0623,104.0197265
0.055504699,0.099656167,-0.001843293,0.081125776,22,1.08735063,0.036230718,moreNature,waasmodel,Dike 1:500 +0.5m,7875,326.8888,174.2262445
0.012831009,-0.095012018,-0.092598591,0.047761954,3,1.099624623,0.008414851,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,2210,263.1716,48.71032055
0.054298114,0.070552083,-0.089178656,0.083430021,4,1.325127802,-0.030657403,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,1847,203.5956,48.51447229
-0.064475623,-0.05968532,0.091570521,0.028275595,4,1.491979995,0.006107479,moreNature,waasmodel,Dike 1:500 +0.5m,1224,148.8,48.51447229
-0.059490171,-0.038385788,-0.01654662,-0.016065905,26,1.514610972,0.099126039,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,10766,469.4299,216.8772202
-0.001277477,0.037469569,-0.02994462,0.0682056,1,1.395632828,-0.098260817,Deurbanization,waasmodel,Dike 1:500 +0.5m,3146,71.2456,81.87830934
-0.060748825,0.028183803,0.037796178,-0.025219372,28,1.510140347,0.039963772,NoChange,waasmodel,Dike 1:500 +0.5m,4634,241.6916,174.7220602
0.041792978,0.020272576,-0.041080995,-0.054296556,16,1.343809129,0.069780933,NoChange,waasmodel,Dike 1:500 +0.5m,5031,270.0304,93.24516244
-0.038017837,-0.0009828,-0.070281054,0.065508631,23,1.206732786,-0.034690455,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,9027,317.3062,157.3501121
-0.094120616,0.061703548,-0.041904298,0.025207329,20,1.312930982,-0.043704995,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,7008,150.1837,103.4947263
0.080517199,-0.072214444,0.078081856,0.086521569,8,1.167384828,-0.091783994,NoChange,waasmodel,Dike 1:500 +0.5m,4037,195.3032,142.1725837
0.061361523,-0.082784942,-0.003736275,0.085722702,6,1.159837419,0.049266403,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,4073,416.8,48.87678667
-0.098145449,0.058534137,0.034788873,0.003595342,12,1.285607523,0.013359546,moreNature,waasmodel,Dike 1:500 +0.5m,5916,251.4838,158.0645537
-0.081934318,0.093361759,-0.089330154,0.055457986,12,1.151613637,0.049625805,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,9914,346.1249,158.0645537
-0.023635031,0.00079207,0.097225947,0.01169049,25,1.132076882,0.029677603,NoChange,waasmodel,Dike 1:500 +0.5m,6763,111.6189,217.0141815
-0.086177794,-0.047077234,0.064852693,-0.095545224,3,1.265213759,0.097451307,NoChange,waasmodel,Dike 1:500 +0.5m,1545,201.426,48.71032055
-0.039871824,-0.022564239,0.026387007,0.00305344,12,1.064831063,-0.066305056,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,8390,326.483,158.0645537
-0.031019295,-0.097976882,-0.047201557,-0.042588945,2,1.073999883,0.077176466,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,6385,311.0744,140.6902004
0.084657473,-0.0054347,0.018618822,0.011269372,12,1.069559209,-0.067464201,moreNature,waasmodel,Dike 1:500 +0.5m,6786,251.4838,158.0645537
-0.083352391,-0.049636088,0.087359282,0.01955542,22,1.524998314,0.031818533,moreNature,waasmodel,Dike 1:500 +0.5m,7047,326.8888,174.2262445
-0.022045344,-0.039010337,0.012982831,0.026599023,11,1.183388684,0.026335043,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,7085,252.8725,88.06016861
-0.016703474,0.03929245,-0.046809155,-0.011656523,22,1.319577152,0.064182326,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,12103,457.396,174.2262445
0.02645378,-0.011838542,-0.052386573,-0.064933667,11,1.083009382,0.02495608,NoChange,waasmodel,Dike 1:500 +0.5m,4439,167.3473,88.06016861
-0.024082327,0.053665548,-0.088581051,-0.002962874,3,1.352412664,-0.069933248,NoChange,waasmodel,Dike 1:500 +0.5m,1650,201.426,48.71032055
0.050890426,-0.079304971,-0.069747705,0.033577973,1,1.214654238,-0.002520317,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,5912,241.8856,81.87830934
0.02227087,0.022903973,0.048118839,0.082029453,18,1.265127177,-0.036911562,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,4932,261.5434,150.3881283
0.070343344,0.067293347,0.084033117,-0.015536209,13,1.197997635,-0.012803616,NoChange,waasmodel,Dike 1:500 +0.5m,1811,201.57,48.71258532
-0.074085921,-0.078231869,0.050925843,0.055879495,25,1.17970889,-0.069426793,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,11516,191.3282,217.0141815
-0.024562589,0.040474449,-0.031477904,0.077193192,3,1.334174655,-0.078911157,NoChange,waasmodel,Dike 1:500 +0.5m,1649,201.426,48.71032055
-0.002670776,0.081672448,-0.066062117,-0.052942423,13,1.294836591,0.072023595,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,2210,267.2004,48.71258532
-0.07347683,-0.069821872,-0.046775267,-0.048975495,17,1.33605853,-0.053158649,moreNature,waasmodel,Dike 1:500 +0.5m,3154,372,48.60806255
-0.086522627,0.065084883,-0.016125152,-0.092690332,14,1.291014873,0.093085434,NoChange,waasmodel,Dike 1:500 +0.5m,2886,372,48.51084334
0.021185136,-0.000327714,0.030773974,-0.002082447,28,1.568345047,-0.064390467,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,6721,381.1316,174.7220602
0.068539242,0.010877971,-0.038536268,-0.088357114,18,1.484551316,0.083159928,moreNature,waasmodel,Dike 1:500 +0.5m,4196,195.6234,150.3881283
-0.01798854,0.07832573,-0.083115872,0.020179485,15,1.131671426,-0.006323032,Deurbanization,waasmodel,Dike 1:500 +0.5m,3398,149.8047,124.3747321
0.077455901,-0.004894651,0.031646174,0.036975067,9,1.007649828,0.096251581,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,3810,27.0623,104.0197265
0.033364369,-0.023949924,0.096421938,0.077382895,27,1.053869974,0.062371582,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,12675,886.6987,93.54968275
-0.045422742,0.041147878,-0.033981651,0.098277329,6,1.205705259,0.089275955,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,3751,420,48.87678667
0.028502393,-0.003462398,-0.039686862,0.024521317,21,1.583076335,0.076335293,moreNature,waasmodel,Dike 1:500 +0.5m,5565,243.8065,106.7487607
0.064184384,-0.039449168,-0.091213627,0.084045952,29,1.577528808,-0.039922453,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,3709,23.6521,178.6702002
0.088763034,-0.082954197,0.00486166,0.002028824,1,1.17764764,-0.093026441,Deurbanization,waasmodel,Dike 1:500 +0.5m,3843,131.2456,81.87830934
0.072485279,0.004849178,0.019223616,-0.021531321,8,1.224758312,-0.019720173,Deurbanization,waasmodel,Dike 1:500 +0.5m,3628,164.7432,142.1725837
0.094946797,0.060934985,0.059973981,-0.090128618,16,1.10245359,0.079146877,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,7495,361.3904,93.24516244
-0.047776701,0.012874835,-0.034630118,0.039444923,20,1.515619609,-0.046780086,moreNature,waasmodel,Dike 1:500 +0.5m,3527,93.0324,103.4947263
0.065292193,-0.032399239,-0.040357134,0.005726523,21,1.0288617,-0.007418526,NoChange,waasmodel,Dike 1:500 +0.5m,4918,167.6799,106.7487607
-0.062040397,-0.067514009,-0.051308054,0.097594084,17,1.162777077,-0.038444511,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,4287,511.7392,48.60806255
0.057531343,0.077393514,-0.017995164,0.058947536,7,1.060075598,0.021237474,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,3464,380,48.61235405
0.043156159,0.044000897,-0.025672655,0.078307731,6,1.588066634,-0.012431487,NoChange,waasmodel,Dike 1:500 +0.5m,3010,297.6,48.87678667
0.031999403,-0.034362623,0.018171809,-0.039785203,25,1.284575871,-0.077960543,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,12522,191.3282,217.0141815
0.055024574,0.050221889,0.099357526,0.096004111,11,1.266937323,0.012303986,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,6727,245.9919,88.06016861
0.096379952,0.089893429,-0.038106264,0.046618918,12,1.121489631,-0.075493669,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,9518,316.7418,158.0645537
0.095796181,-0.029519592,-0.008609569,-0.013472971,16,1.519643215,0.041940521,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,7954,396.5104,93.24516244
-0.026435387,0.003028151,-0.082010303,-0.065530787,27,1.358519436,0.017937807,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,15145,1052.1647,93.54968275
-0.02267853,-0.049048855,0.074191404,0.00015819,26,1.572479754,-0.09407818,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,7855,347.6623,216.8772202
0.033050316,-0.065094378,-0.036922139,-0.078083804,1,1.468711938,0.082638877,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,7295,252.8478,81.87830934
0.02720684,-0.062203799,0.041986019,0.085075181,27,1.445091126,-0.048533,Deurbanization,waasmodel,Dike 1:500 +0.5m,6851,426.1407,93.54968275
0.029101206,0.036798747,0.008868177,0.091098531,17,1.043343214,0.011941612,Deurbanization,waasmodel,Dike 1:500 +0.5m,2876,302.4,48.60806255
0.094070787,-0.08782105,-0.056347905,0.054372386,6,1.019674661,0.075047479,moreNature,waasmodel,Dike 1:500 +0.5m,3137,297.6,48.87678667
-0.011602828,-0.055145198,0.00522169,-0.048142962,22,1.126860665,-0.000893058,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,10152,439.4615,174.2262445
-0.028393491,-0.072429531,-0.07954269,-0.097836591,8,1.297153436,-0.098443886,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,5043,275.7038,142.1725837
0.073015362,0.074848881,-0.054151161,0.049019155,5,1.106054914,0.018362117,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,5757,374.5,73.35051699
-0.00164087,-0.086072543,0.051269937,0.024227908,17,1.558601604,-0.086120318,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,4564,511.7392,48.60806255
-0.093499775,0.082866125,-0.061309704,0.087663482,23,1.11401891,0.060581068,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,10961,339.9985,157.3501121
-0.008657403,0.042347325,-0.0853126,0.022695208,27,1.062430394,-0.049762975,Deurbanization,waasmodel,Dike 1:500 +0.5m,6685,426.1407,93.54968275
0.024779768,0.096133031,0.021195264,-0.082484045,21,1.204045907,0.057035661,NoChange,waasmodel,Dike 1:500 +0.5m,5240,239.0432,106.7487607
0.062820063,-0.071368965,0.032387457,-0.080911582,20,1.279048296,0.087547124,moreNature,waasmodel,Dike 1:500 +0.5m,4310,167.4678,103.4947263
0.059145021,0.064450947,-0.080088379,-0.032491134,2,1.152987274,0.055639363,Deurbanization,waasmodel,Dike 1:500 +0.5m,2860,195.7084,140.6902004
0.037906083,0.068403605,0.082884273,0.074555923,22,1.391460149,-0.060636463,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,10765,413.6819,174.2262445
-0.03532466,-0.087073038,0.055705235,-0.007673173,1,1.398250067,-0.027977273,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,5577,241.8856,81.87830934
0.005534688,0.053074258,0.064254217,-0.008202698,15,1.239847188,-0.048137225,moreNature,waasmodel,Dike 1:500 +0.5m,4203,195.6447,124.3747321
0.089273558,-0.042344831,0.006614582,0.071145007,18,1.554341307,-0.077316237,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,5470,268.8318,150.3881283
0.051540482,0.005836635,-0.024829222,-0.004706971,5,1.518856013,-0.032749792,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,5698,462.192,73.35051699
-0.068702923,0.07544212,-0.013494962,-0.078507923,20,1.503297123,0.016371756,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,7205,150.1837,103.4947263
-0.002282631,0.019451901,-0.090887661,0.05317147,21,1.541447684,0.099549582,Deurbanization,waasmodel,Dike 1:500 +0.5m,5291,257.6353,106.7487607
0.091058665,-0.022224344,0.06538391,-0.025830669,21,1.307875086,0.048098786,NoChange,waasmodel,Dike 1:500 +0.5m,5399,239.0432,106.7487607
0.066624952,0.001342944,0.07118892,0.054469101,27,1.120951084,0.080977553,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,16016,1052.1647,93.54968275
-0.04731391,0.080350878,-0.006862054,0.025710237,12,1.189685246,-0.045814898,NoChange,waasmodel,Dike 1:500 +0.5m,6249,251.4838,158.0645537
-0.032158127,0.002306744,-0.045614392,-0.045609517,11,1.401299757,0.020947571,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,6377,245.9919,88.06016861
-0.075479638,0.050953289,0.042840877,0.008204166,15,1.148092124,0.036425618,NoChange,waasmodel,Dike 1:500 +0.5m,3874,195.6447,124.3747321
0.06706197,-0.008634438,0.07039279,0.018838797,6,1.321407713,-0.010662571,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,4106,410.1744,48.87678667
0.001613809,0.00035952,0.097902806,0.070165775,5,1.123005271,-0.093370526,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,5285,424.137,73.35051699
-0.088456768,0.087396835,0.02150519,0.062731022,7,1.059705114,-0.03370775,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,3221,407.2,48.61235405
0.056153164,-0.065458289,0.00401575,-0.02964453,18,1.501338585,-0.073555966,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,5619,276.6634,150.3881283
0.051923955,0.009120303,-0.022032611,-0.024722762,24,1.555142899,0.085158818,NoChange,waasmodel,Dike 1:500 +0.5m,3854,356.296,49.98027003
-0.051270754,-0.010217524,-0.065464537,0.009691199,1,1.170379313,0.054497175,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,5965,221.7256,81.87830934
-0.020272591,-0.085454315,-0.078699663,0.06070756,10,1.191964173,0.047635237,NoChange,waasmodel,Dike 1:500 +0.5m,2674,18.497,81.56420214
0.00959422,-0.061991969,0.086471239,0.040816172,10,1.553182369,0.086604417,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,7117,150.017,81.56420214
0.038483546,-0.04056579,-0.040450236,0.069203713,8,1.415691216,-0.030991982,moreNature,waasmodel,Dike 1:500 +0.5m,3942,195.3032,142.1725837
0.027056651,0.085323807,0.091853764,0.066780767,23,1.089608288,-0.002078142,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,9469,317.3062,157.3501121
-0.098801721,-0.027255809,-0.024284504,-0.051593543,27,1.091186138,-0.023434753,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,13444,1020.6115,93.54968275
-0.063666999,-0.042607807,0.094155612,-0.079612299,9,1.03054178,0.053444429,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,3858,30.1945,104.0197265
0.019238172,0.055761864,0.069580049,-0.081926294,29,1.439223959,0.077346477,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,3697,23.6636,178.6702002
0.068201753,0.024752587,-0.02750615,-0.011067128,22,1.32611245,-0.025240815,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,10876,413.6819,174.2262445
-0.003459999,-0.081695445,-0.079041958,-0.033220412,1,1.447055297,0.006586125,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,6461,245.9656,81.87830934
-0.019898483,0.016894172,-0.034900988,-0.057765095,28,1.532324855,0.065472964,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,6506,340.8116,174.7220602
-0.039331506,0.016181475,-0.04354418,0.073671727,1,1.461418297,0.032061408,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,5553,241.8856,81.87830934
-0.089346461,-0.096613849,-0.027764234,-0.001910814,20,1.247676315,-0.017191485,moreNature,waasmodel,Dike 1:500 +0.5m,3373,93.0324,103.4947263
-0.029765521,0.092549057,-0.06426662,0.042265002,5,1.485664389,0.025640528,Deurbanization,waasmodel,Dike 1:500 +0.5m,2541,140.9536,73.35051699
0.067572369,-0.089998612,0.084651849,-0.067725481,24,1.367295213,0.03047645,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,3635,397.6,49.98027003
0.075415914,-0.082093338,-0.022469847,-0.070679508,29,1.564207461,0.083927955,moreNature,waasmodel,Dike 1:500 +0.5m,3047,18.6152,178.6702002
0.071621017,-0.081477584,0.064641327,0.084756758,29,1.386424562,0.081724279,Deurbanization,waasmodel,Dike 1:500 +0.5m,2834,17.0152,178.6702002
-0.03889618,-0.093859552,-0.099305681,-0.072551765,8,1.508303391,0.034118623,NoChange,waasmodel,Dike 1:500 +0.5m,3703,195.3032,142.1725837
0.062555646,-0.050925022,0.00939475,0.081486027,7,1.36403537,-0.084114484,Deurbanization,waasmodel,Dike 1:500 +0.5m,2323,242.4,48.61235405
0.029744858,0.065328974,-0.080532429,0.008835829,4,1.140255531,0.023912909,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,1752,197.6,48.51447229
0.025241306,-0.035123675,0.020316402,0.010026041,29,1.104097932,0.059725399,moreNature,waasmodel,Dike 1:500 +0.5m,3020,18.6098,178.6702002
-0.015070983,0.022681828,-0.09539107,-0.074284785,18,1.42633921,0.025228219,urbanizationLargeAndFast,waasmodel,Dike 1:500 +0.5m,5377,276.6634,150.3881283
-0.05991648,-0.033826984,-0.093028858,-0.068572352,7,1.349349324,-0.029241827,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,3321,407.2,48.61235405
0.091290566,-0.038462442,-0.086262354,0.0079651,6,1.261009718,0.012904191,moreNature,waasmodel,Dike 1:500 +0.5m,3130,297.6,48.87678667
0.000168497,0.051700989,0.026900436,-0.009121075,13,1.322520391,0.056230638,NoChange,waasmodel,Dike 1:500 +0.5m,1693,201.57,48.71258532
0.02774916,-0.023278008,0.025117275,-0.04470191,16,1.379164714,0.011347574,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,9230,425.6224,93.24516244
-0.020920528,0.078694554,0.077559681,-0.056510451,25,1.291797009,-0.026484353,Deurbanization,waasmodel,Dike 1:500 +0.5m,5523,84.9995,217.0141815
-0.076412851,-0.009606304,0.041351489,-0.019013131,19,1.565711097,0.078212596,sustainableGrowth,waasmodel,Dike 1:500 +0.5m,4351,135.5691,152.7863691
-0.009047504,0.021640854,0.034321621,0.073412114,10,1.093078902,0.015228122,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,6203,48.417,81.56420214
0.084099379,0.098281085,0.065980886,-0.005580745,29,1.045767734,-0.034068557,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,4203,27.6578,178.6702002
0.054630953,-0.04561867,-0.062395181,-0.080648265,11,1.268689582,0.067898116,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,6523,221.7489,88.06016861
-0.081009978,-0.02053346,-0.048025316,-0.092961376,20,1.547248929,-0.008344726,urbanizationLargeSteady,waasmodel,Dike 1:500 +0.5m,7110,150.1837,103.4947263
-0.05680348,-0.01379765,0.098811439,-0.048670768,26,1.045123768,0.047060566,moreNature,waasmodel,Dike 1:500 +0.5m,5161,246.8699,216.8772202
-0.045003614,-0.077255182,-0.081608412,-0.066319404,20,1.208097183,0.019893732,NoChange,waasmodel,Dike 1:500 +0.5m,3537,93.0324,103.4947263
0.094761971,-0.026773892,-0.010194047,0.018233481,27,1.234468448,0.08537984,Deurbanization,waasmodel,Dike 1:500 +0.5m,7098,426.1407,93.54968275
0.001527071,-0.029793613,-0.056556426,0.056251672,25,1.05466132,0.095892904,Deurbanization,waasmodel,Dike 1:500 +0.5m,5775,85.0923,217.0141815
-0.005236451,-0.098913272,-0.053531223,-0.003591503,14,1.075049797,0.058126163,NoChange,waasmodel,Dike 1:500 +0.5m,3143,372,48.51084334
0.048219105,-0.052668229,0.097133365,-0.069415838,22,1.034211124,-0.061240464,urbanizationDeurbanization,waasmodel,Dike 1:500 +0.5m,10806,413.6819,174.2262445
